activity_id,deal_id,rep_name,activity_type,activity_date,duration_min,outcome
ACT-005359,DL-10501,Fiona Walsh,Follow-up,2023-01-13,30,Negative
ACT-005360,DL-10501,Fiona Walsh,Proposal Sent,2022-12-18,45,Negative
ACT-005361,DL-10501,Fiona Walsh,Follow-up,2022-09-28,45,Positive
ACT-005362,DL-10501,Fiona Walsh,Call,2022-12-31,30,Negative
ACT-005363,DL-10501,Fiona Walsh,Email,2022-10-04,60,Neutral
ACT-005364,DL-10502,George Kim,Meeting,2024-08-09,45,Positive
ACT-005365,DL-10502,George Kim,Demo,2024-08-26,30,Positive
ACT-005366,DL-10502,George Kim,Meeting,2024-07-30,30,Positive
ACT-005367,DL-10502,George Kim,Follow-up,2024-07-13,15,Neutral
ACT-005368,DL-10502,George Kim,Follow-up,2024-08-22,60,Neutral
ACT-005369,DL-10502,George Kim,Proposal Sent,2024-07-06,90,Neutral
ACT-005370,DL-10502,George Kim,Call,2024-07-19,30,Neutral
ACT-005371,DL-10502,George Kim,Call,2024-07-16,30,Positive
ACT-005372,DL-10502,George Kim,Email,2024-07-15,30,Positive
ACT-005373,DL-10502,George Kim,Email,2024-08-23,45,Neutral
ACT-005374,DL-10502,George Kim,Call,2024-09-15,30,Neutral
ACT-005375,DL-10502,George Kim,Proposal Sent,2024-06-19,30,Negative
ACT-005376,DL-10503,Hannah Brooks,Call,2024-08-28,30,Negative
ACT-005377,DL-10503,Hannah Brooks,Demo,2024-06-07,90,Neutral
ACT-005378,DL-10503,Hannah Brooks,Email,2024-09-02,15,Positive
ACT-005379,DL-10503,Hannah Brooks,Demo,2024-09-17,45,Negative
ACT-005380,DL-10503,Hannah Brooks,Email,2024-09-01,45,Neutral
ACT-005381,DL-10503,Hannah Brooks,Demo,2024-09-25,45,Neutral
ACT-005382,DL-10503,Hannah Brooks,Demo,2024-08-04,60,Positive
ACT-005383,DL-10503,Hannah Brooks,Follow-up,2024-09-20,90,Positive
ACT-005384,DL-10503,Hannah Brooks,Call,2024-09-19,60,Positive
ACT-005385,DL-10503,Hannah Brooks,Call,2024-07-28,60,Positive
ACT-005386,DL-10503,Hannah Brooks,Email,2024-07-13,15,Positive
ACT-005387,DL-10503,Hannah Brooks,Email,2024-07-06,60,Positive
ACT-005388,DL-10504,Alice Morgan,Follow-up,2024-03-23,45,Positive
ACT-005389,DL-10504,Alice Morgan,Demo,2024-03-21,45,Neutral
ACT-005390,DL-10504,Alice Morgan,Demo,2024-03-26,30,Positive
ACT-005391,DL-10505,Brian Chen,Demo,2024-02-01,30,Neutral
ACT-005392,DL-10505,Brian Chen,Email,2023-12-08,45,Neutral
ACT-005393,DL-10505,Brian Chen,Call,2024-01-16,15,Neutral
ACT-005394,DL-10506,Carlos Rivera,Meeting,2023-12-03,90,Neutral
ACT-005395,DL-10506,Carlos Rivera,Email,2023-09-21,90,Negative
ACT-005396,DL-10506,Carlos Rivera,Proposal Sent,2023-11-05,30,Positive
ACT-005397,DL-10506,Carlos Rivera,Meeting,2023-10-02,15,Neutral
ACT-005398,DL-10506,Carlos Rivera,Call,2023-11-09,90,Neutral
ACT-005399,DL-10506,Carlos Rivera,Proposal Sent,2023-12-02,30,Positive
ACT-005400,DL-10506,Carlos Rivera,Follow-up,2023-10-20,60,Neutral
ACT-005401,DL-10506,Carlos Rivera,Follow-up,2023-10-17,45,Positive
ACT-005402,DL-10506,Carlos Rivera,Email,2023-09-10,45,Positive
ACT-005403,DL-10506,Carlos Rivera,Proposal Sent,2023-08-19,60,Positive
ACT-005404,DL-10506,Carlos Rivera,Email,2023-12-08,60,Positive
ACT-005405,DL-10506,Carlos Rivera,Meeting,2023-08-17,60,Neutral
ACT-005406,DL-10506,Carlos Rivera,Follow-up,2023-11-20,90,Positive
ACT-005407,DL-10506,Carlos Rivera,Call,2023-08-22,60,Positive
ACT-005408,DL-10507,Diana Patel,Meeting,2022-09-06,30,Positive
ACT-005409,DL-10507,Diana Patel,Call,2022-11-16,45,Neutral
ACT-005410,DL-10507,Diana Patel,Proposal Sent,2022-08-29,30,Neutral
ACT-005411,DL-10507,Diana Patel,Call,2022-11-04,15,Positive
ACT-005412,DL-10507,Diana Patel,Email,2022-11-13,60,Positive
ACT-005413,DL-10508,Ethan Park,Demo,2023-10-30,30,Positive
ACT-005414,DL-10508,Ethan Park,Demo,2023-08-26,30,Neutral
ACT-005415,DL-10508,Ethan Park,Meeting,2023-10-05,30,Neutral
ACT-005416,DL-10508,Ethan Park,Meeting,2023-12-02,60,Neutral
ACT-005417,DL-10508,Ethan Park,Follow-up,2023-11-06,30,Positive
ACT-005418,DL-10508,Ethan Park,Follow-up,2023-09-06,30,Positive
ACT-005419,DL-10508,Ethan Park,Demo,2023-08-28,45,Neutral
ACT-005420,DL-10508,Ethan Park,Email,2023-10-09,45,Negative
ACT-005421,DL-10509,Fiona Walsh,Call,2022-08-27,45,Positive
ACT-005422,DL-10509,Fiona Walsh,Meeting,2022-05-20,30,Positive
ACT-005423,DL-10509,Fiona Walsh,Email,2022-07-15,60,Negative
ACT-005424,DL-10509,Fiona Walsh,Follow-up,2022-09-03,60,Positive
ACT-005425,DL-10509,Fiona Walsh,Email,2022-05-28,30,Neutral
ACT-005426,DL-10509,Fiona Walsh,Proposal Sent,2022-07-06,60,Positive
ACT-005427,DL-10509,Fiona Walsh,Proposal Sent,2022-07-01,30,Positive
ACT-005428,DL-10509,Fiona Walsh,Follow-up,2022-07-03,30,Positive
ACT-005429,DL-10509,Fiona Walsh,Meeting,2022-06-27,30,Positive
ACT-005430,DL-10509,Fiona Walsh,Follow-up,2022-07-10,45,Neutral
ACT-005431,DL-10509,Fiona Walsh,Meeting,2022-06-29,45,Neutral
ACT-005432,DL-10509,Fiona Walsh,Follow-up,2022-06-10,45,Neutral
ACT-005433,DL-10509,Fiona Walsh,Demo,2022-07-12,60,Positive
ACT-005434,DL-10509,Fiona Walsh,Follow-up,2022-06-14,45,Negative
ACT-005435,DL-10509,Fiona Walsh,Meeting,2022-07-10,60,Positive
ACT-005436,DL-10510,George Kim,Follow-up,2023-06-16,60,Positive
ACT-005437,DL-10510,George Kim,Call,2023-03-11,60,Negative
ACT-005438,DL-10510,George Kim,Demo,2023-05-10,60,Positive
ACT-005439,DL-10510,George Kim,Email,2023-06-12,30,Neutral
ACT-005440,DL-10510,George Kim,Follow-up,2023-06-14,60,Neutral
ACT-005441,DL-10510,George Kim,Meeting,2023-05-05,60,Positive
ACT-005442,DL-10510,George Kim,Demo,2023-04-18,30,Positive
ACT-005443,DL-10510,George Kim,Email,2023-04-03,90,Neutral
ACT-005444,DL-10510,George Kim,Meeting,2023-06-03,30,Neutral
ACT-005445,DL-10510,George Kim,Follow-up,2023-05-31,30,Neutral
ACT-005446,DL-10510,George Kim,Proposal Sent,2023-04-11,30,Neutral
ACT-005447,DL-10510,George Kim,Demo,2023-06-20,90,Neutral
ACT-005448,DL-10511,Hannah Brooks,Meeting,2023-07-04,15,Neutral
ACT-005449,DL-10511,Hannah Brooks,Call,2023-07-05,60,Positive
ACT-005450,DL-10511,Hannah Brooks,Meeting,2023-07-11,60,Positive
ACT-005451,DL-10511,Hannah Brooks,Follow-up,2023-10-07,15,Positive
ACT-005452,DL-10511,Hannah Brooks,Demo,2023-08-18,30,Positive
ACT-005453,DL-10511,Hannah Brooks,Meeting,2023-06-30,30,Negative
ACT-005454,DL-10512,Alice Morgan,Demo,2022-05-31,30,Neutral
ACT-005455,DL-10512,Alice Morgan,Proposal Sent,2022-08-15,45,Positive
ACT-005456,DL-10512,Alice Morgan,Follow-up,2022-08-04,60,Neutral
ACT-005457,DL-10512,Alice Morgan,Email,2022-07-27,60,Neutral
ACT-005458,DL-10512,Alice Morgan,Call,2022-08-27,45,Positive
ACT-005459,DL-10512,Alice Morgan,Demo,2022-05-26,60,Positive
ACT-005460,DL-10512,Alice Morgan,Follow-up,2022-07-15,60,Neutral
ACT-005461,DL-10512,Alice Morgan,Follow-up,2022-07-01,30,Positive
ACT-005462,DL-10512,Alice Morgan,Call,2022-05-27,30,Positive
ACT-005463,DL-10512,Alice Morgan,Proposal Sent,2022-07-28,15,Positive
ACT-005464,DL-10512,Alice Morgan,Follow-up,2022-06-09,60,Neutral
ACT-005465,DL-10512,Alice Morgan,Proposal Sent,2022-07-08,30,Negative
ACT-005466,DL-10512,Alice Morgan,Email,2022-07-01,90,Neutral
ACT-005467,DL-10512,Alice Morgan,Proposal Sent,2022-06-23,30,Negative
ACT-005468,DL-10512,Alice Morgan,Email,2022-07-26,45,Positive
ACT-005469,DL-10512,Alice Morgan,Call,2022-07-18,15,Positive
ACT-005470,DL-10512,Alice Morgan,Follow-up,2022-08-17,90,Positive
ACT-005471,DL-10512,Alice Morgan,Demo,2022-08-29,30,Positive
ACT-005472,DL-10512,Alice Morgan,Proposal Sent,2022-08-25,60,Positive
ACT-005473,DL-10512,Alice Morgan,Meeting,2022-05-16,30,Positive
ACT-005474,DL-10512,Alice Morgan,Demo,2022-05-22,30,Positive
ACT-005475,DL-10512,Alice Morgan,Demo,2022-06-24,30,Positive
ACT-005476,DL-10512,Alice Morgan,Call,2022-08-29,60,Neutral
ACT-005477,DL-10512,Alice Morgan,Follow-up,2022-08-09,45,Positive
ACT-005478,DL-10512,Alice Morgan,Email,2022-08-28,30,Positive
ACT-005479,DL-10512,Alice Morgan,Demo,2022-06-24,60,Positive
ACT-005480,DL-10512,Alice Morgan,Proposal Sent,2022-05-26,90,Neutral
ACT-005481,DL-10513,Brian Chen,Email,2024-06-30,30,Positive
ACT-005482,DL-10513,Brian Chen,Meeting,2024-05-03,30,Neutral
ACT-005483,DL-10514,Carlos Rivera,Meeting,2024-01-14,45,Positive
ACT-005484,DL-10514,Carlos Rivera,Call,2024-01-13,15,Positive
ACT-005485,DL-10514,Carlos Rivera,Follow-up,2024-02-08,30,Positive
ACT-005486,DL-10514,Carlos Rivera,Follow-up,2024-02-25,30,Negative
ACT-005487,DL-10514,Carlos Rivera,Demo,2023-12-13,30,Negative
ACT-005488,DL-10514,Carlos Rivera,Proposal Sent,2023-12-14,90,Neutral
ACT-005489,DL-10514,Carlos Rivera,Follow-up,2023-12-22,60,Positive
ACT-005490,DL-10515,Diana Patel,Follow-up,2022-10-13,60,Positive
ACT-005491,DL-10515,Diana Patel,Meeting,2022-09-24,45,Negative
ACT-005492,DL-10516,Ethan Park,Email,2023-10-15,15,Positive
ACT-005493,DL-10516,Ethan Park,Demo,2023-11-27,45,Positive
ACT-005494,DL-10516,Ethan Park,Follow-up,2023-10-20,90,Positive
ACT-005495,DL-10517,Fiona Walsh,Meeting,2024-07-01,90,Positive
ACT-005496,DL-10517,Fiona Walsh,Proposal Sent,2024-10-04,45,Positive
ACT-005497,DL-10517,Fiona Walsh,Meeting,2024-09-02,45,Positive
ACT-005498,DL-10517,Fiona Walsh,Email,2024-10-17,30,Neutral
ACT-005499,DL-10517,Fiona Walsh,Demo,2024-10-01,30,Positive
ACT-005500,DL-10517,Fiona Walsh,Demo,2024-08-11,15,Positive
ACT-005501,DL-10517,Fiona Walsh,Call,2024-10-05,30,Neutral
ACT-005502,DL-10517,Fiona Walsh,Email,2024-09-27,60,Positive
ACT-005503,DL-10517,Fiona Walsh,Demo,2024-07-06,30,Positive
ACT-005504,DL-10517,Fiona Walsh,Demo,2024-08-20,90,Positive
ACT-005505,DL-10517,Fiona Walsh,Meeting,2024-09-23,45,Negative
ACT-005506,DL-10517,Fiona Walsh,Follow-up,2024-10-01,90,Negative
ACT-005507,DL-10517,Fiona Walsh,Proposal Sent,2024-10-19,15,Positive
ACT-005508,DL-10517,Fiona Walsh,Proposal Sent,2024-08-04,90,Positive
ACT-005509,DL-10518,George Kim,Proposal Sent,2024-06-01,30,Positive
ACT-005510,DL-10518,George Kim,Proposal Sent,2024-09-11,60,Positive
ACT-005511,DL-10518,George Kim,Proposal Sent,2024-09-11,30,Neutral
ACT-005512,DL-10519,Hannah Brooks,Call,2024-02-03,30,Neutral
ACT-005513,DL-10519,Hannah Brooks,Proposal Sent,2023-11-05,15,Neutral
ACT-005514,DL-10519,Hannah Brooks,Call,2023-11-25,30,Positive
ACT-005515,DL-10519,Hannah Brooks,Demo,2024-01-31,30,Neutral
ACT-005516,DL-10519,Hannah Brooks,Call,2023-12-10,30,Neutral
ACT-005517,DL-10519,Hannah Brooks,Follow-up,2023-11-12,90,Neutral
ACT-005518,DL-10519,Hannah Brooks,Call,2023-10-16,30,Positive
ACT-005519,DL-10519,Hannah Brooks,Proposal Sent,2023-10-27,60,Positive
ACT-005520,DL-10519,Hannah Brooks,Proposal Sent,2023-11-07,30,Positive
ACT-005521,DL-10519,Hannah Brooks,Follow-up,2024-01-05,60,Neutral
ACT-005522,DL-10519,Hannah Brooks,Demo,2023-12-01,15,Positive
ACT-005523,DL-10519,Hannah Brooks,Demo,2023-11-23,30,Negative
ACT-005524,DL-10519,Hannah Brooks,Demo,2024-01-17,15,Neutral
ACT-005525,DL-10519,Hannah Brooks,Follow-up,2024-01-12,30,Neutral
ACT-005526,DL-10520,Alice Morgan,Follow-up,2022-09-26,60,Positive
ACT-005527,DL-10520,Alice Morgan,Follow-up,2022-08-29,30,Positive
ACT-005528,DL-10520,Alice Morgan,Email,2022-07-16,15,Positive
ACT-005529,DL-10520,Alice Morgan,Call,2022-06-07,15,Neutral
ACT-005530,DL-10520,Alice Morgan,Follow-up,2022-09-17,45,Positive
ACT-005531,DL-10520,Alice Morgan,Email,2022-07-06,30,Neutral
ACT-005532,DL-10520,Alice Morgan,Call,2022-06-05,30,Neutral
ACT-005533,DL-10520,Alice Morgan,Call,2022-07-26,30,Positive
ACT-005534,DL-10520,Alice Morgan,Call,2022-08-14,60,Neutral
ACT-005535,DL-10520,Alice Morgan,Follow-up,2022-06-09,30,Neutral
ACT-005536,DL-10520,Alice Morgan,Email,2022-06-24,90,Neutral
ACT-005537,DL-10520,Alice Morgan,Meeting,2022-07-31,60,Positive
ACT-005538,DL-10520,Alice Morgan,Meeting,2022-09-13,30,Positive
ACT-005539,DL-10520,Alice Morgan,Meeting,2022-06-22,90,Neutral
ACT-005540,DL-10520,Alice Morgan,Proposal Sent,2022-09-21,30,Positive
ACT-005541,DL-10520,Alice Morgan,Follow-up,2022-06-26,60,Neutral
ACT-005542,DL-10520,Alice Morgan,Proposal Sent,2022-09-04,60,Neutral
ACT-005543,DL-10520,Alice Morgan,Demo,2022-07-07,30,Neutral
ACT-005544,DL-10520,Alice Morgan,Email,2022-08-07,30,Neutral
ACT-005545,DL-10520,Alice Morgan,Call,2022-07-15,45,Neutral
ACT-005546,DL-10520,Alice Morgan,Call,2022-08-25,30,Positive
ACT-005547,DL-10520,Alice Morgan,Follow-up,2022-07-09,30,Positive
ACT-005548,DL-10521,Brian Chen,Proposal Sent,2023-12-15,30,Negative
ACT-005549,DL-10521,Brian Chen,Email,2023-10-25,15,Positive
ACT-005550,DL-10522,Carlos Rivera,Call,2022-09-26,30,Negative
ACT-005551,DL-10522,Carlos Rivera,Proposal Sent,2022-10-28,60,Negative
ACT-005552,DL-10522,Carlos Rivera,Email,2022-07-31,30,Positive
ACT-005553,DL-10522,Carlos Rivera,Call,2022-09-07,60,Positive
ACT-005554,DL-10522,Carlos Rivera,Follow-up,2022-09-03,60,Positive
ACT-005555,DL-10522,Carlos Rivera,Email,2022-09-25,90,Neutral
ACT-005556,DL-10522,Carlos Rivera,Call,2022-09-08,45,Positive
ACT-005557,DL-10522,Carlos Rivera,Proposal Sent,2022-09-16,45,Positive
ACT-005558,DL-10522,Carlos Rivera,Proposal Sent,2022-08-31,15,Positive
ACT-005559,DL-10522,Carlos Rivera,Call,2022-09-24,30,Positive
ACT-005560,DL-10522,Carlos Rivera,Email,2022-08-13,45,Positive
ACT-005561,DL-10522,Carlos Rivera,Meeting,2022-10-24,90,Neutral
ACT-005562,DL-10522,Carlos Rivera,Demo,2022-10-30,45,Negative
ACT-005563,DL-10522,Carlos Rivera,Demo,2022-09-18,30,Neutral
ACT-005564,DL-10522,Carlos Rivera,Demo,2022-10-18,30,Neutral
ACT-005565,DL-10522,Carlos Rivera,Demo,2022-07-25,30,Positive
ACT-005566,DL-10522,Carlos Rivera,Follow-up,2022-07-18,90,Positive
ACT-005567,DL-10522,Carlos Rivera,Email,2022-09-26,30,Positive
ACT-005568,DL-10522,Carlos Rivera,Email,2022-08-18,45,Neutral
ACT-005569,DL-10522,Carlos Rivera,Email,2022-08-09,45,Neutral
ACT-005570,DL-10522,Carlos Rivera,Demo,2022-09-07,30,Neutral
ACT-005571,DL-10522,Carlos Rivera,Follow-up,2022-07-27,30,Neutral
ACT-005572,DL-10522,Carlos Rivera,Call,2022-08-02,30,Positive
ACT-005573,DL-10522,Carlos Rivera,Meeting,2022-09-12,15,Neutral
ACT-005574,DL-10522,Carlos Rivera,Demo,2022-11-07,45,Neutral
ACT-005575,DL-10522,Carlos Rivera,Demo,2022-09-13,60,Negative
ACT-005576,DL-10523,Diana Patel,Email,2022-07-08,30,Positive
ACT-005577,DL-10523,Diana Patel,Demo,2022-06-04,90,Positive
ACT-005578,DL-10523,Diana Patel,Follow-up,2022-05-09,90,Positive
ACT-005579,DL-10523,Diana Patel,Demo,2022-07-06,45,Neutral
ACT-005580,DL-10523,Diana Patel,Call,2022-04-03,15,Positive
ACT-005581,DL-10523,Diana Patel,Follow-up,2022-07-02,45,Neutral
ACT-005582,DL-10523,Diana Patel,Proposal Sent,2022-06-08,45,Positive
ACT-005583,DL-10523,Diana Patel,Follow-up,2022-06-17,90,Positive
ACT-005584,DL-10523,Diana Patel,Follow-up,2022-04-30,30,Positive
ACT-005585,DL-10523,Diana Patel,Follow-up,2022-04-26,30,Positive
ACT-005586,DL-10523,Diana Patel,Follow-up,2022-06-06,45,Positive
ACT-005587,DL-10523,Diana Patel,Proposal Sent,2022-06-12,15,Positive
ACT-005588,DL-10524,Ethan Park,Meeting,2023-12-03,45,Positive
ACT-005589,DL-10524,Ethan Park,Email,2023-12-10,60,Positive
ACT-005590,DL-10524,Ethan Park,Demo,2023-12-31,60,Positive
ACT-005591,DL-10524,Ethan Park,Meeting,2023-12-09,60,Positive
ACT-005592,DL-10524,Ethan Park,Meeting,2023-10-30,45,Positive
ACT-005593,DL-10524,Ethan Park,Demo,2024-01-24,30,Negative
ACT-005594,DL-10524,Ethan Park,Proposal Sent,2023-12-09,45,Negative
ACT-005595,DL-10524,Ethan Park,Email,2023-11-16,15,Negative
ACT-005596,DL-10524,Ethan Park,Follow-up,2023-10-28,30,Positive
ACT-005597,DL-10524,Ethan Park,Proposal Sent,2023-11-23,45,Negative
ACT-005598,DL-10524,Ethan Park,Email,2023-11-15,30,Positive
ACT-005599,DL-10524,Ethan Park,Call,2023-12-01,90,Positive
ACT-005600,DL-10525,Fiona Walsh,Demo,2022-04-18,45,Neutral
ACT-005601,DL-10525,Fiona Walsh,Meeting,2022-04-02,90,Negative
ACT-005602,DL-10525,Fiona Walsh,Demo,2022-02-22,45,Negative
ACT-005603,DL-10525,Fiona Walsh,Meeting,2022-05-04,30,Negative
ACT-005604,DL-10525,Fiona Walsh,Email,2022-04-01,60,Positive
ACT-005605,DL-10525,Fiona Walsh,Proposal Sent,2022-03-26,30,Neutral
ACT-005606,DL-10525,Fiona Walsh,Meeting,2022-03-08,15,Positive
ACT-005607,DL-10525,Fiona Walsh,Meeting,2022-05-11,30,Positive
ACT-005608,DL-10526,George Kim,Email,2023-11-16,30,Neutral
ACT-005609,DL-10526,George Kim,Proposal Sent,2023-12-11,45,Positive
ACT-005610,DL-10526,George Kim,Demo,2023-11-16,30,Negative
ACT-005611,DL-10526,George Kim,Proposal Sent,2023-11-25,30,Positive
ACT-005612,DL-10526,George Kim,Call,2023-11-16,30,Positive
ACT-005613,DL-10526,George Kim,Meeting,2023-12-28,60,Positive
ACT-005614,DL-10526,George Kim,Demo,2024-01-18,45,Negative
ACT-005615,DL-10526,George Kim,Proposal Sent,2024-02-07,60,Positive
ACT-005616,DL-10526,George Kim,Meeting,2023-12-05,30,Negative
ACT-005617,DL-10526,George Kim,Follow-up,2024-01-31,15,Neutral
ACT-005618,DL-10526,George Kim,Demo,2024-02-05,45,Neutral
ACT-005619,DL-10526,George Kim,Follow-up,2024-02-14,30,Negative
ACT-005620,DL-10526,George Kim,Proposal Sent,2024-02-12,90,Negative
ACT-005621,DL-10526,George Kim,Email,2024-03-10,60,Positive
ACT-005622,DL-10526,George Kim,Proposal Sent,2024-03-04,30,Negative
ACT-005623,DL-10526,George Kim,Proposal Sent,2023-11-20,15,Negative
ACT-005624,DL-10527,Hannah Brooks,Email,2024-01-09,30,Positive
ACT-005625,DL-10527,Hannah Brooks,Proposal Sent,2024-01-25,60,Positive
ACT-005626,DL-10528,Alice Morgan,Email,2024-01-28,30,Neutral
ACT-005627,DL-10528,Alice Morgan,Meeting,2023-12-10,30,Positive
ACT-005628,DL-10528,Alice Morgan,Email,2024-03-13,60,Positive
ACT-005629,DL-10528,Alice Morgan,Proposal Sent,2023-12-31,90,Negative
ACT-005630,DL-10528,Alice Morgan,Follow-up,2024-03-02,30,Neutral
ACT-005631,DL-10528,Alice Morgan,Email,2024-02-23,45,Neutral
ACT-005632,DL-10529,Brian Chen,Meeting,2022-09-26,30,Positive
ACT-005633,DL-10529,Brian Chen,Proposal Sent,2022-10-03,30,Neutral
ACT-005634,DL-10529,Brian Chen,Follow-up,2022-12-10,60,Positive
ACT-005635,DL-10529,Brian Chen,Proposal Sent,2022-10-26,60,Negative
ACT-005636,DL-10529,Brian Chen,Call,2022-12-02,60,Neutral
ACT-005637,DL-10530,Carlos Rivera,Call,2023-01-08,30,Positive
ACT-005638,DL-10530,Carlos Rivera,Demo,2022-12-20,90,Positive
ACT-005639,DL-10530,Carlos Rivera,Proposal Sent,2023-02-27,30,Positive
ACT-005640,DL-10530,Carlos Rivera,Follow-up,2023-01-21,30,Neutral
ACT-005641,DL-10530,Carlos Rivera,Follow-up,2023-01-11,30,Positive
ACT-005642,DL-10530,Carlos Rivera,Call,2022-12-14,30,Positive
ACT-005643,DL-10530,Carlos Rivera,Follow-up,2022-12-12,30,Negative
ACT-005644,DL-10530,Carlos Rivera,Email,2023-03-23,45,Positive
ACT-005645,DL-10530,Carlos Rivera,Email,2022-12-24,60,Neutral
ACT-005646,DL-10530,Carlos Rivera,Proposal Sent,2022-12-10,60,Neutral
ACT-005647,DL-10530,Carlos Rivera,Follow-up,2023-03-20,60,Negative
ACT-005648,DL-10530,Carlos Rivera,Demo,2022-12-16,30,Positive
ACT-005649,DL-10530,Carlos Rivera,Proposal Sent,2023-02-08,30,Positive
ACT-005650,DL-10530,Carlos Rivera,Email,2023-02-05,60,Neutral
ACT-005651,DL-10530,Carlos Rivera,Demo,2023-01-16,45,Neutral
ACT-005652,DL-10530,Carlos Rivera,Call,2023-02-23,60,Positive
ACT-005653,DL-10530,Carlos Rivera,Email,2022-12-24,90,Neutral
ACT-005654,DL-10530,Carlos Rivera,Proposal Sent,2023-02-13,60,Negative
ACT-005655,DL-10530,Carlos Rivera,Email,2023-01-01,45,Positive
ACT-005656,DL-10531,Diana Patel,Meeting,2023-05-15,30,Neutral
ACT-005657,DL-10531,Diana Patel,Call,2023-05-11,30,Positive
ACT-005658,DL-10531,Diana Patel,Proposal Sent,2023-05-29,45,Neutral
ACT-005659,DL-10531,Diana Patel,Demo,2023-05-18,60,Neutral
ACT-005660,DL-10532,Ethan Park,Meeting,2024-03-17,30,Positive
ACT-005661,DL-10532,Ethan Park,Call,2024-04-19,30,Positive
ACT-005662,DL-10532,Ethan Park,Demo,2024-03-04,60,Neutral
ACT-005663,DL-10532,Ethan Park,Email,2024-03-06,60,Positive
ACT-005664,DL-10532,Ethan Park,Meeting,2024-03-19,60,Positive
ACT-005665,DL-10532,Ethan Park,Demo,2024-01-17,30,Positive
ACT-005666,DL-10532,Ethan Park,Call,2024-03-12,45,Positive
ACT-005667,DL-10532,Ethan Park,Follow-up,2024-03-17,30,Neutral
ACT-005668,DL-10532,Ethan Park,Follow-up,2024-04-21,60,Neutral
ACT-005669,DL-10532,Ethan Park,Call,2024-03-15,30,Neutral
ACT-005670,DL-10532,Ethan Park,Email,2024-03-26,90,Negative
ACT-005671,DL-10532,Ethan Park,Call,2024-03-23,30,Positive
ACT-005672,DL-10532,Ethan Park,Email,2024-01-14,60,Negative
ACT-005673,DL-10532,Ethan Park,Meeting,2024-01-12,90,Negative
ACT-005674,DL-10532,Ethan Park,Follow-up,2024-03-22,90,Neutral
ACT-005675,DL-10532,Ethan Park,Call,2024-04-23,30,Neutral
ACT-005676,DL-10532,Ethan Park,Follow-up,2024-04-23,30,Positive
ACT-005677,DL-10532,Ethan Park,Follow-up,2024-02-27,45,Neutral
ACT-005678,DL-10532,Ethan Park,Meeting,2024-03-04,30,Neutral
ACT-005679,DL-10532,Ethan Park,Proposal Sent,2024-03-16,30,Neutral
ACT-005680,DL-10532,Ethan Park,Proposal Sent,2024-02-03,45,Positive
ACT-005681,DL-10532,Ethan Park,Demo,2024-01-29,45,Positive
ACT-005682,DL-10532,Ethan Park,Demo,2024-02-18,45,Neutral
ACT-005683,DL-10532,Ethan Park,Follow-up,2024-01-20,60,Positive
ACT-005684,DL-10532,Ethan Park,Meeting,2024-03-22,30,Negative
ACT-005685,DL-10532,Ethan Park,Demo,2024-02-16,15,Neutral
ACT-005686,DL-10533,Fiona Walsh,Meeting,2023-03-20,60,Neutral
ACT-005687,DL-10533,Fiona Walsh,Call,2023-05-11,15,Positive
ACT-005688,DL-10533,Fiona Walsh,Meeting,2023-04-17,30,Positive
ACT-005689,DL-10533,Fiona Walsh,Demo,2023-05-07,30,Neutral
ACT-005690,DL-10533,Fiona Walsh,Email,2023-03-14,30,Neutral
ACT-005691,DL-10533,Fiona Walsh,Demo,2023-03-05,30,Negative
ACT-005692,DL-10534,George Kim,Proposal Sent,2023-01-28,45,Neutral
ACT-005693,DL-10534,George Kim,Meeting,2022-11-26,30,Neutral
ACT-005694,DL-10534,George Kim,Demo,2023-02-01,30,Positive
ACT-005695,DL-10534,George Kim,Email,2023-02-16,45,Positive
ACT-005696,DL-10534,George Kim,Email,2023-02-07,45,Positive
ACT-005697,DL-10534,George Kim,Follow-up,2022-12-02,30,Positive
ACT-005698,DL-10535,Hannah Brooks,Call,2023-07-20,15,Positive
ACT-005699,DL-10535,Hannah Brooks,Meeting,2023-08-23,30,Neutral
ACT-005700,DL-10535,Hannah Brooks,Proposal Sent,2023-08-08,15,Neutral
ACT-005701,DL-10535,Hannah Brooks,Follow-up,2023-08-11,60,Neutral
ACT-005702,DL-10535,Hannah Brooks,Demo,2023-08-20,30,Negative
ACT-005703,DL-10535,Hannah Brooks,Email,2023-07-03,60,Neutral
ACT-005704,DL-10535,Hannah Brooks,Meeting,2023-06-19,15,Positive
ACT-005705,DL-10535,Hannah Brooks,Demo,2023-04-29,45,Positive
ACT-005706,DL-10535,Hannah Brooks,Call,2023-08-06,45,Positive
ACT-005707,DL-10536,Alice Morgan,Proposal Sent,2024-03-01,45,Positive
ACT-005708,DL-10536,Alice Morgan,Email,2024-02-16,45,Neutral
ACT-005709,DL-10536,Alice Morgan,Demo,2024-03-06,45,Positive
ACT-005710,DL-10536,Alice Morgan,Demo,2024-02-29,60,Neutral
ACT-005711,DL-10536,Alice Morgan,Proposal Sent,2024-04-06,30,Positive
ACT-005712,DL-10536,Alice Morgan,Email,2024-01-30,15,Positive
ACT-005713,DL-10536,Alice Morgan,Meeting,2024-04-16,60,Neutral
ACT-005714,DL-10536,Alice Morgan,Email,2024-02-09,45,Positive
ACT-005715,DL-10537,Brian Chen,Proposal Sent,2023-01-10,90,Positive
ACT-005716,DL-10537,Brian Chen,Demo,2023-02-15,30,Positive
